show_id,type,title,rating
"s3847","TV Show","Cinta Iris","TV-PG"
"s3848","TV Show","Cinta Si Wedding Planner","TV-14"
"s3849","TV Show","Cinta Teruna Kimchi","TV-PG"
"s3850","TV Show","Secret of Success","TV-14"
"s3851","TV Show","The Missing Menu","TV-PG"
"s3852","TV Show","Unchained Fate","TV-14"
"s3853","TV Show","Abyss","TV-14"
"s3854","TV Show","I Have a Script","TV-14"
"s3855","TV Show","In the Bosom of a Thorn","TV-14"
"s3856","TV Show","The Writer","TV-14"
"s3857","TV Show","What If?","TV-14"
"s3858","Movie","Last Breath","TV-MA"
"s3859","Movie","The Wandering Earth","TV-MA"
"s3860","Movie","All In My Family","TV-14"
"s3861","TV Show","Crime Diaries: Night Out","TV-MA"
"s3862","TV Show","Cupcake & Dino - General Services","TV-Y7"
"s3863","Movie","Despite Everything","TV-MA"
"s3864","Movie","Extremely Wicked, Shockingly Evil and Vile","R"
"s3865","TV Show","Flinch","TV-PG"
"s3866","Movie","Jo Pil-ho: The Dawning Rage","TV-MA"
"s3867","Movie","The Last Summer","TV-14"
"s3868","TV Show","Tuca & Bertie","TV-MA"
"s3869","Movie","Laatu","TV-PG"
"s3870","Movie","Olympus Has Fallen","R"
"s3871","TV Show","Code Geass: Lelouch of the Rebellion","TV-MA"
"s3872","Movie","John & Yoko: Above Us Only Sky","TV-MA"
"s3873","Movie","Knock Down The House","PG"
"s3874","Movie","Munafik 2","TV-MA"
"s3875","Movie","Sur Sapata","TV-14"
"s3876","Movie","A Home with A View","TV-MA"
"s3877","TV Show","Angel 'N' Devil","TV-14"
"s3878","Movie","Anthony Jeselnik: Fire in the Maternity Ward","TV-MA"
"s3879","TV Show","Hong Kong West Side Stories","TV-MA"
"s3880","TV Show","Ingress: The Animation","TV-MA"
"s3881","TV Show","K.O. One Re-act","TV-14"
"s3882","TV Show","K.O.3an Guo","TV-14"
"s3883","TV Show","KO One Return","TV-MA"
"s3884","TV Show","The Outsiders","TV-MA"
"s3885","TV Show","Ash vs. Evil Dead","TV-MA"
"s3886","Movie","Teen Aur Aadha","TV-MA"
"s3887","TV Show","Señora Acero","TV-MA"
"s3888","TV Show","Chambers","TV-MA"
"s3889","Movie","Loving is Losing","TV-MA"
"s3890","Movie","Money Trap","TV-MA"
"s3891","Movie","Njan Prakashan","TV-PG"
"s3892","Movie","ReMastered: Devil at the Crossroads","TV-14"
"s3893","TV Show","Street Food","TV-PG"
"s3894","TV Show","The Hateful Eight: Extended Version","R"
"s3895","Movie","A Fortunate Man","TV-MA"
"s3896","Movie","Grass Is Greener","TV-MA"
"s3897","Movie","Brené Brown: The Call to Courage","TV-14"
"s3898","TV Show","KO One","TV-MA"
"s3899","TV Show","Lunatics","TV-MA"
"s3900","Movie","Music Teacher","TV-14"
"s3901","TV Show","My Dear Boy","TV-MA"
"s3902","TV Show","Rilakkuma and Kaoru","TV-PG"
"s3903","TV Show","Samantha!","TV-MA"
"s3904","Movie","Someone Great","R"
"s3905","Movie","The Ruthless","TV-MA"
"s3906","Movie","A Little Chaos","R"
"s3907","Movie","Franco Escamilla: Bienvenido al mundo","TV-MA"
"s3908","Movie","HOMECOMING: A film by Beyoncé","TV-MA"
"s3909","Movie","About Time","R"
"s3910","Movie","Super Monsters Furever Friends","TV-Y"
"s3911","Movie","Bollywood Calling","TV-MA"
"s3912","Movie","Ek Khiladi Ek Haseena","TV-14"
"s3913","Movie","Generation Iron 3","TV-MA"
"s3914","Movie","Hazaaron Khwaishein Aisi","TV-MA"
"s3915","Movie","Jhankaar Beats","TV-14"
"s3916","Movie","Mumbai Matinee","TV-14"
"s3917","Movie","Rainbow Jelly","TV-14"
"s3918","Movie","Shabd","TV-14"
"s3919","Movie","Shortcut Safari","TV-PG"
"s3920","Movie","Thriller","TV-MA"
"s3921","TV Show","Crazy Ex-Girlfriend","TV-MA"
"s3922","Movie","Who Would You Take to a Deserted Island?","TV-MA"
"s3923","Movie","Dabbe 5: Zehr-i Cin","TV-MA"
"s3924","Movie","Dabbe: The Possession","TV-MA"
"s3925","Movie","Francesco De Carlo: Cose di Questo Mondo","TV-MA"
"s3926","TV Show","Huge in France","TV-MA"
"s3927","Movie","The Perfect Date","TV-14"
"s3928","TV Show","New Girl","TV-14"
"s3929","TV Show","Persona","TV-MA"
"s3930","Movie","Liss Pereira: Reteniendo líquidos","TV-14"
"s3931","Movie","The Silence","PG-13"
"s3932","TV Show","You vs. Wild","TV-PG"
"s3933","Movie","Sarvam Thaala Mayam (Telugu Version)","TV-14"
"s3934","Movie","Petta (Telugu Version)","TV-14"
"s3935","TV Show","Time: The Kalief Browder Story","TV-MA"
"s3936","Movie","Alien Warfare","TV-MA"
"s3937","TV Show","Derek","TV-MA"
"s3938","TV Show","Imposters","TV-MA"
"s3939","TV Show","Our Planet","TV-PG"
"s3940","Movie","Petta","TV-14"
"s3941","TV Show","Quicksand","TV-MA"
"s3942","TV Show","Rimba Racer","TV-PG"
"s3943","TV Show","Roman Empire: Reign of Blood","TV-MA"
"s3944","TV Show","Spirit: Riding Free","TV-Y7"
"s3945","TV Show","Tijuana","TV-MA"
"s3946","Movie","Unicorn Store","TV-14"
"s3947","TV Show","Possessed","TV-MA"
"s3948","Movie","Ricardo Quevedo: Los amargados somos más","TV-MA"
"s3949","Movie","Suzzanna: Buried Alive","TV-MA"
"s3950","TV Show","Tango","TV-14"
"s3951","Movie","Ek Ladki Ko Dekha Toh Aisa Laga","TV-14"
"s3952","Movie","Jagat","TV-MA"
"s3953","Movie","Kevin Hart: Irresponsible","TV-MA"
"s3954","TV Show","Kicko & Super Speedo","TV-Y7"
"s3955","Movie","Love O2O","TV-14"
"s3956","Movie","Pinky Memsaab","TV-MA"
"s3957","TV Show","That Winter, the Wind Blows","TV-MA"
"s3958","Movie","The Trap","TV-MA"
"s3959","TV Show","Ultraman","TV-14"
"s3960","Movie","Mercy Black","TV-14"
"s3961","Movie","The Burial of Kojo","TV-14"
"s3962","TV Show","Pablo","TV-Y"
"s3963","Movie","15 August","TV-14"
"s3964","Movie","Bayonet","TV-MA"
"s3965","TV Show","Osmosis","TV-MA"
"s3966","TV Show","Santa Clarita Diet","TV-MA"
"s3967","Movie","The Highwaymen","R"
"s3968","Movie","The Legend of Cocaine Island","TV-MA"
"s3969","TV Show","The Terminal","TV-14"
"s3970","TV Show","Traitors","TV-MA"
"s3971","TV Show","Versailles","TV-MA"
"s3972","TV Show","Ainori Love Wagon: Asian Journey","TV-MA"
"s3973","Movie","Danur: I Can See Ghosts","TV-MA"
"s3974","Movie","Verses of Love","TV-PG"
"s3975","Movie","Nate Bargatze: The Tennessee Kid","TV-PG"
"s3976","Movie","Sei","TV-14"
"s3977","TV Show","The Eagle of El-Se'eed","TV-14"
"s3978","Movie","Superlopez","TV-MA"
"s3979","Movie","Oversize Cops","TV-MA"
"s3980","TV Show","Charlie's Colorforms City","TV-Y"
"s3981","TV Show","Crime Diaries: The Candidate","TV-MA"
"s3982","TV Show","Delhi Crime","TV-MA"
"s3983","Movie","Mirage","TV-MA"
"s3984","Movie","ReMastered: The Miami Showband Massacre","TV-MA"
"s3985","TV Show","The 10 Sins","TV-14"
"s3986","Movie","The Dirt","TV-MA"
"s3987","TV Show","The OA","TV-MA"
"s3988","Movie","Antoine Griezmann: The Making of a Legend","TV-PG"
"s3989","TV Show","Bo on the Go!","TV-Y"
"s3990","TV Show","Stay Tuned!","TV-14"
"s3991","Movie","The Amazing Praybeyt Benjamin","TV-14"
"s3992","Movie","The Super Parental Guardians","TV-14"
"s3993","Movie","The Third Party","TV-MA"
"s3994","Movie","The Unmarried Wife","TV-MA"
"s3995","Movie","Vince and Kath and James","TV-PG"
"s3996","Movie","Alexis Viera: A Story of Surviving","TV-MA"
"s3997","TV Show","February 9","TV-14"
"s3998","Movie","Imago","TV-PG"
"s3999","TV Show","My Husband Won't Fit","TV-MA"
"s4000","Movie","Amy Schumer Growing","TV-MA"
